timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
44380682,44380396,-0.35270932,0.112160854,-9.319772
44429350,44429069,-0.3293026,0.06692326,-9.234975
44479308,44478993,-0.3693524,0.07481698,-9.23715
44527939,44527658,-0.34829605,0.091155164,-9.167136
44581616,44581321,-0.37145016,0.06450626,-9.187666
44630296,44629996,-0.38171765,0.05677463,-9.166594
44677713,44677416,-0.3312425,0.069383174,-9.154274
44732614,44732328,-0.3118882,0.07148291,-9.112499
44780061,44779756,-0.33013156,0.09941136,-9.226479
44828728,44828422,-0.36310607,0.045160756,-9.250815
44879982,44879590,-0.32040143,0.051245376,-9.2533655
44931033,44930757,-0.36359993,0.039873477,-9.378051
44978478,44978179,-0.37164178,0.037370715,-9.478669
45029628,45029347,-0.39553815,0.08805226,-9.706805
45079546,45079266,-0.39064068,0.092325285,-9.925771
45129460,45129184,-0.3393007,0.026149146,-10.066935
45181885,45181602,-0.38120377,-0.047103234,-10.078772
45230617,45230271,-0.41637892,0.007839108,-10.19578
45280475,45280190,-0.4290891,0.030533854,-10.196659
45330386,45330110,-0.4097517,0.01610232,-10.216164
45379092,45378782,-0.3766595,0.06577622,-10.487259
45430240,45429947,-0.38929614,0.024112506,-10.578915
45478899,45478620,-0.38406724,0.03330535,-10.52507
45528822,45528539,-0.4211359,0.01262487,-10.634548
45578745,45578458,-0.37208942,0.014437512,-10.4944935
45628680,45628379,-0.3355294,0.020439874,-10.32684
45679925,45679641,-0.35351014,-0.033842493,-10.293072
45728488,45728215,-0.4195412,0.008455613,-10.267366
45778418,45778135,-0.40614018,0.007910765,-10.177172
45829603,45829303,-0.40488195,0.012232449,-9.895871
45878260,45877973,-0.38014096,0.009836922,-9.568428
45928168,45927891,-0.3892256,0.004464123,-9.292269
45980591,45980307,-0.40594083,-0.011015996,-9.239418
46029281,46028979,-0.41340762,0.012872379,-9.275275
46077975,46077682,-0.41782182,0.012021757,-9.240055
46130359,46130065,-0.44864184,0.018912423,-9.312531
46181532,46181234,-0.40856698,0.004921488,-9.267382
46228952,46228658,-0.37253502,0.039725088,-9.206891
46277619,46277327,-0.3728171,0.034203112,-9.313204
