timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
110828567,3932170,3932170,4259850,0,0,0.5003208,0.50032085,0.0,0.0,3932170,3932170,4325386,0,0,0.025112674,0.025112696,0.0,0.0,1,0,0,0,1,0,0,0
111028261,3932170,3932170,4259850,0,0,0.08804198,0.088041894,0.0,0.0,3932170,3932170,4325386,0,0,0.010288354,0.010288353,0.0,0.0,1,0,0,0,1,0,0,0
111227955,3932170,3932170,4259850,0,0,0.03605353,0.036053516,0.0,0.0,3932170,3932170,4325386,0,0,0.0028226625,0.0028226618,0.0,0.0,1,0,0,0,1,0,0,0
111427691,3932170,3932170,4259850,0,0,0.46459082,0.4645909,0.0,0.0,3932170,3932170,4325386,0,0,0.011273658,0.011273662,0.0,0.0,1,0,0,0,1,0,0,0
111627372,3932170,3932170,4259850,0,0,0.23670962,0.23670965,0.0,0.0,3932170,3932170,4325386,0,0,0.010499909,0.010499907,0.0,0.0,1,0,0,0,1,0,0,0
111827106,3932170,3932170,4259850,0,0,0.16285408,0.1628542,0.0,0.0,3932170,3932170,4325386,0,0,0.0018947818,0.001894782,0.0,0.0,1,0,0,0,1,0,0,0
112026775,3932170,3932170,4259850,0,0,0.07116152,0.07116166,0.0,0.0,3932170,3932170,4325386,0,0,0.0019088892,0.001908889,0.0,0.0,1,0,0,0,1,0,0,0
112226443,3932170,3932170,4259850,0,0,0.06849438,0.06849433,0.0,0.0,3932170,3932170,4325386,0,0,0.0025794993,0.0025794995,0.0,0.0,1,0,0,0,1,0,0,0
112426104,3932170,3932170,4259850,0,0,0.062124435,0.06212447,0.0,0.0,3932170,3932170,4325386,0,0,0.0023157175,0.0023157175,0.0,0.0,1,0,0,0,1,0,0,0
112630842,3932170,3932170,4259850,0,0,0.04229215,0.042292144,0.0,0.0,3932170,3932170,4325386,0,0,0.0017539788,0.001753979,0.0,0.0,1,0,0,0,1,0,0,0
112830567,3932170,3932170,4259850,0,0,0.040509846,0.040509894,0.0,0.0,3932170,3932170,4325386,0,0,0.0022653206,0.0022653206,0.0,0.0,1,0,0,0,1,0,0,0
113030257,3932170,3932170,4259850,0,0,0.08929668,0.089296535,0.0,0.0,3932170,3932170,4325386,0,0,0.002517659,0.0025176594,0.0,0.0,1,0,0,0,1,0,0,0
113224947,3932170,3932170,4259850,0,0,0.084136374,0.08413648,0.0,0.0,3932170,3932170,4325386,0,0,0.002398102,0.0023981018,0.0,0.0,1,0,0,0,1,0,0,0
113424582,3932170,3932170,4259850,0,0,0.0853913,0.08539129,0.0,0.0,3932170,3932170,4325386,0,0,0.0021438717,0.0021438717,0.0,0.0,1,0,0,0,1,0,0,0
113624272,3932170,3932170,4259850,0,0,0.082904145,0.08290422,0.0,0.0,3932170,3932170,4325386,0,0,0.0024310236,0.0024310234,0.0,0.0,1,0,0,0,1,0,0,0
